tpb,gpuA,nX,time
128,80.0000,20049920,3592.19171800
128,100.0000,20090880,2979.54962349
128,120.0000,20078592,2990.41510213
128,140.0000,20140032,3029.20488925
128,160.0000,20074496,3041.62322575
128,180.0000,20127744,3067.88597163
128,200.0000,20117504,3079.56767587
128,0.0000,39997440,94572.47765687
128,20.0000,40030208,30424.32167438
128,40.0000,40040448,17873.19761575
128,60.0000,39991296,11613.22394975
128,80.0000,40099840,8473.85956313
128,100.0000,39958528,5999.73280512
128,120.0000,40157184,5934.77746688
128,140.0000,39974912,5965.04125500
128,160.0000,40148992,6035.97486338
128,180.0000,40255488,6087.85873562
128,200.0000,40235008,6113.13958250
128,0.0000,59996160,142772.46349949
128,20.0000,59985920,45456.53581388
128,40.0000,60010496,27007.73269538
128,60.0000,60057600,18476.24612613
128,80.0000,59967488,14727.70278325
128,100.0000,60049408,10747.32587525
128,120.0000,59971584,9196.43597838
128,140.0000,60114944,8954.23480925
128,160.0000,60223488,9033.10393688
128,180.0000,59996160,9053.38325850
128,200.0000,59924480,9084.66930625
256,0.0000,5013504,11372.29297150
256,20.0000,4988928,2775.72455713
256,40.0000,5017600,1692.89858737
256,60.0000,5087232,1222.97662762
256,80.0000,5103616,993.21932763
256,100.0000,4911104,789.28606275
256,120.0000,5283840,768.81978338
256,140.0000,4882432,721.24009050
256,160.0000,4845568,721.49283888
256,180.0000,5419008,803.85873387
256,200.0000,5136384,767.87321788
256,0.0000,20017152,48435.26719313
256,20.0000,20074496,14854.54966738
256,40.0000,20070400,7239.42334425
256,60.0000,20066304,4647.95095062
256,80.0000,20049920,3616.48418600
256,100.0000,20090880,2972.54657962
256,120.0000,20078592,2737.58108637
256,140.0000,20140032,2770.59887412
256,160.0000,20074496,2781.72689051
256,180.0000,20127744,2805.26021662
256,200.0000,20545536,2875.54629738
256,0.0000,39997440,98394.44690462
256,20.0000,40030208,30472.42979600
256,40.0000,40140800,18102.67986950
256,60.0000,40132608,12208.79334425
256,80.0000,40099840,8654.66111275
256,100.0000,40181760,5934.13886738
256,120.0000,40157184,5411.07995600
256,140.0000,40280064,5480.66289175
256,160.0000,40148992,5503.76790537
256,180.0000,40255488,5550.41552200
256,200.0000,40235008,5575.29760387
256,0.0000,60014592,147062.42835262
256,20.0000,59985920,45192.13517400
256,40.0000,60010496,27050.43564863
256,60.0000,60198912,19388.07943537
256,80.0000,60149760,14837.61907525
256,100.0000,60272640,11601.01377488
256,120.0000,60235776,9102.71150774
256,140.0000,60420096,8192.80759775
256,160.0000,60223488,8228.02971000
256,180.0000,60383232,8301.69005325
256,200.0000,59924480,8274.25051100
512,0.0000,5013504,11734.08713275
512,20.0000,4988928,2776.03545225
512,40.0000,5218304,1757.60390088
512,60.0000,5087232,1226.01334375
512,80.0000,5103616,982.39118925
512,100.0000,5357568,860.41989487
512,120.0000,5283840,752.24328300
512,140.0000,4882432,704.83720562
512,160.0000,5537792,795.71747888
512,180.0000,4644864,683.35053888
512,200.0000,5136384,750.13970025
512,0.0000,20054016,48630.30086950
512,20.0000,19955712,14963.54845137
512,40.0000,20070400,6874.29857688
512,60.0000,20348928,4727.43878438
512,80.0000,20414464,3753.96199987
512,100.0000,20537344,3002.42100750
512,120.0000,20078592,2661.10078650
512,140.0000,20750336,2774.09229375
512,160.0000,20766720,2796.77918713
512,180.0000,20127744,2728.29530312
512,200.0000,20545536,2796.81594300
512,0.0000,40034304,96892.25797912
512,20.0000,40148992,30448.46302288
512,40.0000,40140800,17654.23429062
512,60.0000,40132608,12196.48608287
512,80.0000,40099840,7698.94203937
512,100.0000,40181760,5986.18090975
512,120.0000,40157184,5258.97153137
512,140.0000,40280064,5326.87250074
512,160.0000,40148992,5350.06961750
512,180.0000,40255488,5394.62859838
512,200.0000,41091072,5531.10533112
512,0.0000,60014592,139295.90167925
512,20.0000,60104704,45522.65821025
512,40.0000,60211200,26413.62101562
512,60.0000,59916288,19195.42062262
512,80.0000,60514304,14856.85446826
512,100.0000,59826176,11596.34789525
512,120.0000,60235776,9295.56653462
512,140.0000,59809792,7879.34753700
512,160.0000,60915712,8084.51174700
512,180.0000,60383232,8061.78847450
512,200.0000,59924480,8039.16515600
768,0.0000,4976640,10845.47596975
768,20.0000,4988928,2792.95322113
768,40.0000,5419008,1815.12057187
768,60.0000,5087232,1236.05428675
768,80.0000,5468160,1048.65413175
768,100.0000,5357568,861.03767624
768,120.0000,4755456,692.02235288
768,140.0000,5492736,791.94083375
768,160.0000,6230016,890.56868663
768,180.0000,4644864,692.39359725
768,200.0000,5136384,763.17893888
768,0.0000,20017152,49198.33373462
768,20.0000,19955712,14777.58384725
768,40.0000,19869696,6867.77474938
768,60.0000,20348928,4708.52046838
768,80.0000,20779008,3728.01794175
768,100.0000,20090880,2950.66332800
768,120.0000,20606976,2673.84520737
768,140.0000,20140032,2637.00820725
768,160.0000,20766720,2735.43453638
768,180.0000,20901888,2772.44657512
768,200.0000,20545536,2734.28289151
768,0.0000,40034304,97760.30247062
768,20.0000,39911424,30057.62142337
768,40.0000,40341504,18051.58786838
768,60.0000,39849984,12062.78438925
768,80.0000,40464384,8433.04798563
768,100.0000,40181760,6060.88282325
768,120.0000,39628800,5040.93756738
768,140.0000,40280064,5168.37778675
768,160.0000,41533440,5366.09072737
768,180.0000,39481344,5136.71369338
768,200.0000,41091072,5366.20771538
768,0.0000,60051456,147135.99642937
768,20.0000,60223488,45687.20991049
768,40.0000,60211200,27198.45217412
768,60.0000,60198912,19344.43592938
768,80.0000,60149760,14600.60034875
768,100.0000,60272640,11685.50407750
768,120.0000,60235776,8672.93402488
768,140.0000,60420096,7700.57450587
768,160.0000,60223488,7733.58930663
768,180.0000,60383232,7798.93083138
768,200.0000,61636608,7995.51330800
1024,0.0000,5013504,11281.82796837
1024,20.0000,5226496,2941.37355088
1024,40.0000,4816896,1601.53070475
1024,60.0000,5652480,1360.15460113
1024,80.0000,5832704,1119.29043988
1024,100.0000,5357568,860.05091688
1024,120.0000,6340608,903.34375838
1024,140.0000,4882432,725.45867475
1024,160.0000,5537792,820.24783438
1024,180.0000,6193152,903.53652112
1024,200.0000,6848512,998.67660187
1024,0.0000,20054016,49121.57814274
1024,20.0000,19955712,14947.33541937
1024,40.0000,20070400,6697.18386175
1024,60.0000,20348928,4716.77040937
1024,80.0000,20414464,3706.92997388
1024,100.0000,19644416,2926.04467963
1024,120.0000,21135360,3125.80374337
1024,140.0000,19529728,2601.19634900
1024,160.0000,19382272,2600.57194188
1024,180.0000,21676032,2912.26790538
1024,200.0000,20545536,2778.75635363
1024,0.0000,40108032,95041.36025074
1024,20.0000,39911424,30408.53713763
1024,40.0000,40140800,18010.89885788
1024,60.0000,40697856,11917.53740050
1024,80.0000,40828928,8372.03282737
1024,100.0000,41074688,6154.80216125
1024,120.0000,40157184,5188.25280937
1024,140.0000,41500672,5408.23080150
1024,160.0000,41533440,5454.66838375
1024,180.0000,40255488,5321.71928750
1024,200.0000,41091072,5453.26037125
1024,0.0000,60014592,140573.98987537
1024,20.0000,60342272,45183.92840912
1024,40.0000,60211200,27166.83289512
1024,60.0000,59916288,18764.45838175
1024,80.0000,59785216,14688.55746837
1024,100.0000,60719104,11679.45586675
1024,120.0000,61292544,9497.34152763
1024,140.0000,61030400,7906.04479563
1024,160.0000,60915712,7949.04941650
1024,180.0000,61931520,8127.78019587
1024,200.0000,61636608,8126.44736350
